Original Dist1 [id: 0]	
1.50413	0.0395755
1.50354	0.810509
0.103296	0.924981
0.248264	0.254368
0.91571	1.50089
1.23933	-0.85718
0.966837	2.4319
-0.0587382	1.52923
2.87528	-0.255316
1.10365	2.33315
0.814812	1.84252
1.49221	-1.46381
-0.155176	1.67564
1.53908	0.114912
0.0157342	1.22465
1.98731	0.216229
1.88447	1.93235
1.8259	1.54238
0.726748	0.247652
1.77316	0.853706
1.73687	1.80839
1.03115	0.745691
1.02203	0.518018
-0.134043	2.81683
0.396294	1.12638
1.19574	1.0494
1.73834	3.27783
-0.279893	1.23056
-0.330878	1.43732
1.18556	-0.841329
0.882522	0.978265
1.23814	2.84703
0.545334	0.0457191
1.7293	-0.381872
-0.314333	3.06414
0.279966	0.708858
3.23976	1.7284
0.424404	0.73802
1.29701	0.672164
0.819096	-0.0857131
1.71239	1.19551
-0.126072	2.90368
3.26261	1.54983
0.832405	0.725152
1.12261	3.02395
-0.421624	1.53775
2.4593	0.401439
0.755904	2.13328
0.832128	-0.888654
1.89852	0.484361
-0.0769265	2.27988
1.02306	1.21137
-0.191638	2.33629
2.16307	0.793043
0.239625	0.146124
0.177968	0.440197
-0.321073	0.480984
0.837351	0.948311
0.304762	1.94008
0.736904	0.198244
-0.256819	0.726632
-0.968957	1.36439
0.319354	2.77526
1.48546	0.699931
1.75522	2.17061
2.05416	0.289661
0.224569	1.2477
1.14865	1.01196
0.804462	-2.01265
1.94386	-0.275405
-0.602807	2.51666
1.64342	1.95655
2.33568	2.13457
0.887245	0.606611
-0.932599	-0.205505
0.96879	-0.215085
1.08117	0.15826
2.67422	-1.67444
2.11114	1.04396
2.06581	1.56745
1.81225	1.84493
0.204011	1.2155
0.15352	1.19079
-0.475876	0.687715
-0.825725	-0.43347
0.208862	-1.23317
-0.240247	0.519647
2.47614	1.99788
0.307457	-0.168406
-0.685213	2.5122
1.39902	0.583994
0.417456	1.1819
2.21123	1.37627
-0.586721	-0.0447005
1.19858	0.548828
1.43023	1.59387
0.00555927	-0.553657
1.45068	-0.643231
0.932365	0.182057
2.58684	0.496165
0.25818	1.30822
-0.593505	0.589667
-0.402889	1.98405
1.62289	1.41609
1.24983	0.767111
0.715585	0.497429
0.821003	0.676614
1.19566	2.04889
1.533	1.85023
-0.157292	0.508315
2.76628	2.23871
1.47865	-1.0016
-0.387248	1.39563
-0.249305	1.17849
1.0515	0.186938
-0.275288	0.429297
1.8287	3.14878
-0.200227	0.593899
1.46502	2.0717
2.88218	1.79008
1.48572	1.0996
-0.10051	0.423593
0.0750059	2.19548
0.347396	1.0184
1.13665	1.97063
0.567982	0.82255
2.15266	1.14833
1.52757	-0.281858
-0.0356263	0.510188
1.61136	-0.800009
-2.54213	0.814639
2.47153	-0.198943
1.38584	1.37787
1.1939	-0.145251
1.02054	1.14999
1.55301	1.08669
1.46528	1.10422
0.00357807	1.60345
1.07019	0.807797
1.06655	1.52117
2.18492	0.512269
-0.142118	1.38877
0.0268014	-0.982406
1.92824	-2.22795
0.4523	1.14967
0.7385	1.08459
0.0942491	1.03999
2.02793	0.759869
-0.0474084	0.629616
2.57705	0.556846
2.08451	2.99841
1.26222	1.14694
1.77795	1.26828
2.46282	-1.06222
1.13582	0.82949
-0.843656	1.43581
2.06804	0.963135
1.81073	-0.459752
0.83626	2.3022
0.0357839	2.33283
2.8915	0.700567
1.82855	1.37516
1.75954	0.83726
-0.258222	2.01528
1.33695	1.33929
0.157909	2.61732
2.14081	1.55041
3.24072	0.356799
0.0846729	0.0876649
1.64209	0.969584
-0.342284	0.8177
-0.170237	0.171042
2.2685	0.743481
0.106071	1.75226
1.12559	0.233405
1.03348	0.667676
1.43639	0.88746
1.74381	1.95567
1.85152	2.37389
0.27902	2.21884
-0.171074	0.794241
2.37356	0.0349872
1.04854	0.70864
1.1169	-0.150242
3.26687	0.335954
2.33297	2.00878
2.03578	0.440216
1.12733	1.38846
-1.03612	0.590036
1.7831	0.240656
1.01176	1.48217
0.0423142	1.14108
0.672093	-0.028029
1.21576	0.907994
0.404212	-0.0221001
-0.385116	2.11827
-0.477245	1.81869
1.85901	0.624961
-0.147539	1.686
-0.360116	-0.17822
-1.24174	2.6946
-0.418362	-0.0284285
0.560386	1.94169
2.6817	0.612257
1.02206	1.57874
0.990601	-0.995904
0.341484	-0.517499
0.907592	0.73613
1.3778	1.00017
0.455813	0.129014
0.382182	0.958386
2.90834	-0.0858926
1.98249	1.8972
1.47121	0.150015
0.249217	2.06494
1.75896	0.61528
2.19929	0.290736
0.231874	0.729276
0.156558	0.00876296
0.600284	0.756869
1.17513	1.21443
2.5533	1.25507
1.69173	0.530314
2.0195	1.83741
1.80543	0.342537
-0.41434	2.03637
2.52767	1.2333
0.0129904	-1.56781
-0.374615	1.64847
0.274498	2.16153
1.24323	0.827301
0.869821	1.7678
2.55696	1.9495
1.94667	3.67704
0.556327	0.947589
1.20919	0.427706
3.24658	-1.08466
1.52118	2.72635
1.23085	1.5939
1.04468	0.679088
1.68873	-0.348607
2.51965	1.14154
0.803416	0.423547
-0.208646	0.465312
0.48233	1.66522
0.824729	1.00329
1.45033	1.81229
-0.767759	0.120558
2.00781	0.780371
1.10959	0.277494
1.1691	0.788273
3.24228	1.55414
-0.516439	1.81892
-0.74106	2.76923
0.86473	1.03266
0.950177	1.0949
1.6348	1.23522
0.989323	1.00103
-0.562053	2.42976
1.1595	0.437757
2.56266	0.178876
2.9012	1.2133
1.5991	0.312674
1.6081	0.9967
2.21153	1.75901
0.648844	-0.0839672
1.41413	1.57365
0.4926	2.10798
0.776654	0.866239
-0.358958	2.29308
1.64146	0.247105
2.10726	2.42451
-0.52083	1.54685
-0.120499	0.583979
1.8872	1.20987
0.827877	-0.209945
2.67941	-0.257131
0.0475218	0.805236
1.67655	0.577099
1.38645	1.40541
1.23077	1.58725
0.180826	1.41392
2.61136	0.897516
2.90361	-0.65474
0.976678	2.0817
-1.58095	2.45135
2.1932	0.8584
1.08264	-0.932545
1.3243	-0.646874
0.785148	1.09602
0.747238	-0.962896
1.68322	0.803277
2.05132	1.49231
-0.40491	0.535872
2.30335	1.06331
0.824443	0.350872
2.49238	-0.0424039
2.15957	2.27864
1.8871	2.0771
2.30864	1.06971
0.799641	2.59298
-0.0417416	0.9179
0.296952	0.469585
3.6001	-0.955397
1.10817	2.60118
-0.0191525	1.19337
0.732688	2.24891
2.42362	1.8132
1.35756	1.88062
1.06684	0.941316
3.53057	0.559099
0.184644	0.216861
0.246397	0.069132
1.3774	1.5876
0.718439	0.686256
-1.19592	0.596098
1.40417	-0.127942
2.63847	2.39558
-0.7572	-0.81745
1.92173	0.436558
-0.374639	1.59472
-0.35128	0.438886
-1.03297	2.00079
1.74184	1.22984
0.340147	-0.481466
1.1005	-0.246037
2.67228	2.37456
0.774856	1.2194
-0.957124	1.66585
-0.000253593	0.730819
0.137782	0.285089
2.16021	0.647613
1.40783	1.37221
1.30372	1.72487
0.609481	-0.46453
1.56732	1.78139
2.54133	1.57544
0.603735	0.755061
2.8503	0.367644
0.572836	0.923138
1.39027	2.89118
1.78714	0.0155269
-0.0248058	-0.725409
0.326308	1.67277
1.05269	1.20991
2.06758	1.52829
-0.0226031	0.808536
2.76512	2.39028
1.18939	0.70128
0.00278038	1.47866
2.21125	-0.0717279
1.62559	-0.737206
1.37501	3.13052
1.50089	0.652611
-0.434277	0.714015
3.07239	-0.518436
-0.325347	1.24924
2.29508	0.959055
0.480663	0.344579
0.0838637	0.737604
2.88748	1.11108
0.408836	-0.484305
0.187885	2.63496
2.33871	0.54573
-1.5171	2.23837
0.167474	0.683123
1.16416	-0.653551
0.781569	1.97423
1.06562	1.17793
1.11063	0.999498
2.08686	0.334384
1.16332	0.774076
-0.219617	1.9012
2.66744	1.81908
1.54159	1.24714
-0.196032	0.192246
0.020965	1.67908
0.144007	1.70966
1.07271	0.343017
2.96865	0.354334
0.882956	1.04953
2.3488	1.71146
0.901264	-0.869787
-0.465299	-0.656912
0.474256	-0.227779
0.27216	0.297247
0.978569	-0.0992306
1.70487	1.93138
1.30308	-0.546817
0.956041	3.40171
-0.0107901	0.0147523
0.793476	0.791727
1.40734	0.518262
0.636996	0.802414
1.8899	0.472231
2.00194	2.3795
2.6205	-0.80416
2.26729	0.326733
3.58505	0.341141
0.538986	3.21471
1.60909	0.985181
-0.968041	0.640642
1.5827	0.111731
1.76455	1.25759
1.61064	2.39745
-0.374969	-0.0138928
0.389552	3.83667
0.665909	-0.54455
3.38487	-0.136867
0.972525	-0.379222
0.858384	0.00228472
1.75223	1.87743
1.00882	1.5576
2.823	1.04702
0.605057	-0.607125
-0.267085	2.12717
1.70578	1.83104
0.836687	-0.533737
0.168968	0.89611
1.64482	0.0318065
-1.18175	-1.11706
0.644677	1.53635
-0.0407706	-0.204739
1.70274	1.69059
1.63307	2.6038
2.68605	1.05162
-1.61134	0.624836
1.58321	2.35392
1.22511	0.929085
1.3194	2.5018
1.16776	0.308298
2.21516	2.43749
0.190015	0.172994
-0.657743	2.5738
1.11527	1.41545
1.72172	0.951028
1.45983	0.504637
1.24687	-0.650848
0.775944	0.281078
1.45266	2.04615
2.03379	-0.555137
0.0489777	1.13717
2.01285	-1.73058
0.909441	3.22477
3.2947	1.72761
2.13129	2.26928
2.24289	0.059973
2.20353	1.34415
1.61038	-0.545967
1.37151	0.327053
0.549211	1.62266
2.55188	-0.236745
2.65462	2.45164
0.999263	-0.069581
0.917962	1.37666
1.59997	1.80222
-0.0706761	1.16024
-0.0243042	1.89531
1.38206	0.0841993
0.354004	2.09562
0.917999	1.90361
0.744338	0.63167
0.886084	1.36179
1.14394	3.04163
1.42426	-1.35762
1.26068	0.498677
1.89771	1.53852
0.289346	0.923111
1.63785	2.28626
1.36547	0.64852
1.66773	1.08664
1.29104	-0.421768
3.26866	1.47891
0.937559	0.459731
0.670646	1.40163
1.69091	1.62735
0.700879	0.134467
0.497009	-0.686497
0.822323	2.87844
0.821049	2.03357
2.73313	3.98997
1.25159	1.02418
-0.691635	0.658856
1.81735	0.801731
0.776204	1.87737
2.35993	-0.0495827
0.386012	2.526
1.2897	0.844459
0.399846	0.100213
3.22792	1.70033
0.0246328	1.74113
0.539608	2.28423
0.61094	1.58353
1.22054	0.0886919
1.02365	0.439239
0.865271	-0.5083
1.66852	-0.300297
1.62879	1.81006
0.567818	1.94649
1.25466	0.0147473
2.12486	0.891138
-0.0166687	1.89379
1.73085	1.88169
0.786896	0.656099
0.801663	0.663065
1.8131	-0.0168015
0.831119	1.13339
0.348571	1.81216
1.72515	0.173507
0.390628	0.664203
2.5249	1.78753
1.31408	1.92458
1.11672	2.11813
-0.684528	-1.01321
0.642662	-0.0665592
1.14809	2.2353
0.691701	0.846414
0.774995	1.50997
0.299303	0.753264
0.976883	1.11739
1.89085	3.32455
1.87517	0.986004
1.8595	1.60821
1.24803	1.02336
0.75698	-0.723741
0.704025	-0.336531
1.84398	0.670945
-0.245288	0.476856
2.05795	0.834984
1.65539	1.03415
1.1534	0.550365
1.90193	2.83403
-0.264164	0.704042
2.80789	-0.190066
0.279159	2.51231
0.418058	0.901504
0.849588	0.64022
2.02926	-0.136831
1.24037	0.494973
1.37357	1.14727
1.86031	1.36475
-0.136706	2.0638
-1.51579	1.97928
0.362117	1.04919
-0.0622287	1.83832
-0.38364	1.74503
1.82849	-0.162027
0.891007	-0.292157
1.66773	0.70426
0.443497	0.970581
0.455498	1.48661
1.12806	0.0766108
0.896506	-0.509084
2.00039	0.424471
0.869447	1.50847
0.335942	1.54922
-0.225531	0.602741
0.485412	-0.117796
-0.354967	0.970549
0.560325	-0.0464192
-0.655123	0.400287
0.71648	0.604794
2.20998	1.1789
2.17079	1.95621
0.489435	1.00342
2.2664	1.84169
0.27655	2.5563
0.703441	0.41934
1.89363	-0.568069
-0.302021	0.244828
-1.36782	-1.13893
1.3011	1.31439
0.732248	0.0872382
1.18213	1.086
0.894701	3.39974
0.650966	2.00195
1.17837	1.75602
-0.476579	2.14727
-0.297656	-0.258125
1.4517	0.91848
2.19006	0.649143
1.02141	1.43715
1.40857	0.693119
-1.23222	0.162251
1.47371	0.552465
0.447961	3.06581
-1.07061	-0.243734
0.892639	0.588166
1.46143	-1.04843
0.982348	3.07154
0.447571	0.137406
1.08713	0.414864
1.39003	0.00279307
1.59452	1.876
1.5257	1.95957
2.01167	1.0035
0.994322	0.81649
1.60029	1.12003
2.89525	-0.265353
0.549952	2.30032
0.683935	1.406
1.5407	2.34414
0.944964	1.89629
-0.311389	0.0803484
0.662676	0.618895
1.61803	0.679029
1.42209	0.142671
1.35498	-0.664052
0.187369	2.67884
1.61555	0.338976
0.629804	0.791344
0.912031	-0.201649
1.42156	1.37502
0.810778	1.64422
2.49957	2.44347
1.11488	1.11976
-0.0598826	0.192552
0.223206	-0.405168
-0.404584	1.62971
1.22292	2.17384
1.98596	0.469529
0.440572	2.12941
1.67546	-0.0067307
0.438099	1.18433
0.767771	0.231915
1.7782	3.88295
0.170336	1.24655
1.00226	0.242852
1.71191	3.52642
0.548784	0.737157
0.537297	0.371549
1.33877	1.84288
2.55786	1.21067
-2.04055	2.39356
1.1271	0.974566
1.21369	0.521642
1.13762	-1.14202
2.24046	0.585618
1.65902	0.262297
0.295203	1.86134
2.16363	-0.387937
1.34474	-0.866965
2.33557	0.177102
0.136636	-0.326188
0.509757	1.74909
1.38245	3.17047
1.46811	0.583683
1.83374	1.07603
-0.324418	1.37802
-0.147054	2.25588
-0.0355209	1.88544
0.158123	1.46615
0.585169	0.454942
2.32049	-0.355675
1.07176	2.35845
0.635725	1.57972
0.570996	1.21526
0.693509	2.42441
1.45166	1.1994
0.990211	1.71738
-0.449328	0.999401
1.15288	1.00681
0.256145	1.07774
-0.174382	1.29273
-0.132627	0.0963391
0.203003	-0.734
2.16078	2.0565
2.58313	2.43289
0.772552	0.210787
0.195483	2.10084
0.604048	2.28654
1.35251	0.76514
1.18479	0.495256
0.594856	0.960967
1.40401	0.575431
0.387324	1.34554
-1.1853	0.0450484
1.97749	1.39667
0.758728	0.362565
1.99263	0.75103
1.05652	0.334634
0.774685	0.621259
0.320885	1.6775
0.553608	0.0842656
2.82952	0.621268
1.38785	0.591551
2.56171	-0.138714
0.293336	1.94282
1.76399	1.04976
0.729354	0.475306
-0.222654	-0.522421
0.00869573	1.14663
1.06614	0.266474
0.463301	2.47871
-0.00831702	0.858116
2.39036	0.6373
1.97321	1.38765
2.42752	-0.135884
-0.262951	1.55472
1.90159	0.139502
1.18381	0.124018
-0.590676	2.5716
0.0157899	2.07397
2.0824	1.69569
0.795578	-0.6451
1.48771	1.36597
0.978767	0.578479
-0.352516	0.983598
1.62656	0.284702
-0.275702	0.533222
-1.17356	0.198551
-0.0839508	2.15688
-0.343057	-1.00955
2.2949	0.514961
-0.228469	1.56875
1.07684	0.576516
3.20015	1.27288
0.590129	0.14365
1.3517	0.513222
1.3066	1.49024
0.955374	0.296781
1.45726	1.89E+00
0.425663	-0.938949
2.02698	2.00926
1.76852	1.9586
0.920857	1.85514
0.704337	2.01601
0.79714	1.34658
1.43485	1.46526
1.08841	2.26288
0.560532	-0.0590142
0.159316	0.758964
1.76086	-0.643912
1.47936	2.59115
4.00602	1.64797
1.12421	2.66214
1.15666	2.33012
1.59725	1.39168
2.00294	0.318801
-0.790901	2.74727
-0.194429	1.40133
1.57372	0.873874
-0.40809	1.87675
0.492294	0.508385
1.2232	1.18863
-0.749858	1.63272
0.896608	1.04681
2.12604	1.27236
0.709942	1.36555
0.902808	0.828177
-1.17242	0.577814
2.48057	1.39447
1.0006	1.54687
0.806199	1.26975
1.72704	-0.0346994
-0.212189	1.12015
1.28548	-0.264668
2.31124	1.75699
1.75556	1.85844
4.36058	2.18223
0.7639	1.2828
-0.0960435	2.33321
0.534311	0.931891
1.51234	0.144482
2.69107	-0.0698094
1.97678	0.368241
0.315382	2.45019
0.737695	1.07019
1.34218	2.27954
0.44366	1.94912
1.87429	0.85048
0.351243	-2.00326
1.5826	1.86656
1.57274	-0.199693
1.34924	-0.264697
1.44755	-1.09127
1.89781	1.58997
0.107101	0.669046
-0.476828	2.52068
0.156944	0.701769
2.1321	2.18961
-0.713964	0.30455
2.03935	0.785296
0.00128298	1.59885
1.59722	2.02416
2.24086	2.16976
1.77327	2.33756
-0.26458	1.03479
1.7278	1.32195
1.74305	2.35765
0.912457	0.896888
1.76165	0.634301
2.49821	1.90309
0.642742	1.06426
2.22525	1.68632
-0.814219	2.62053
0.55361	1.69977
1.15859	4.33331
-0.552938	1.51446
2.20835	0.440529
-1.40132	1.80763
-0.838407	0.92656
1.97304	-0.280453
1.3376	2.06495
0.59486	1.40439
0.118558	-0.0876346
0.195629	1.52691
2.87328	0.466132
0.924441	0.743243
-0.493514	-0.852482
-1.52758	0.817843
2.14038	1.08022
2.03003	0.754784
0.667745	0.535807
0.871797	0.578196
0.52887	3.93526
1.25374	-0.110157
0.491201	1.47714
2.0881	0.565269
0.676405	1.46034
-0.932522	1.45914
0.447409	0.41712
1.39533	1.72273
2.64642	0.270529
0.298169	0.217879
0.363713	1.65338
1.78417	1.70824
0.607272	2.85794
0.254148	0.392235
2.17934	1.19284
0.00542079	0.666639
0.93406	2.32738
1.43368	1.29013
2.06433	2.71319
0.337676	1.28567
0.220964	1.07128
0.758587	1.69105
2.06612	-0.160031
1.23776	1.0625
0.708028	2.50026
1.3024	2.31873
0.933051	-0.538198
-1.4144	1.47008
3.07238	0.858473
2.37562	0.718648
0.330772	0.213386
-0.146602	2.73109
0.142009	0.137927
-0.752078	1.28194
-0.658507	-1.03241
0.705813	1.55444
1.00159	-0.817344
1.81003	-0.409515
1.69683	0.330512
1.1769	1.70336
2.83445	-0.938698
1.59947	0.11273
2.34921	0.643557
0.945045	1.07827
1.49957	-0.442802
1.67529	0.858941
-0.0516943	3.22077
1.26435	2.25334
0.240863	3.48075
2.24562	0.0302159
0.682939	0.355339
0.823375	-0.0140775
0.755387	1.53625
1.55336	0.537941
0.444652	-0.701716
1.68209	1.47293
0.493563	1.5024
1.14331	1.41375
1.53478	1.47076
0.865895	0.223073
0.409878	1.85813
1.57883	0.939052
1.60567	0.661605
0.473679	2.60482
0.642021	-0.779524
1.38963	-0.584819
2.47277	1.14649
2.23444	0.832216
0.433837	2.14436
1.11058	2.7649
2.06039	3.19438
0.46416	0.565013
2.10286	-0.2848
-0.055336	-0.523268
1.70757	-0.618212
0.205958	-1.32609
1.5797	2.13332
0.615083	0.905547
1.89504	1.5402
2.48589	1.87784
1.10507	0.618166
-0.144322	-0.0600718
-0.681751	1.13676
0.370739	2.07925
0.47255	2.02494
1.03735	-0.870407
0.88	-0.776611
0.666571	1.02695
1.19424	-0.0433336
1.19126	0.67791
0.915323	0.936449
0.533596	1.28942
0.990015	1.58865
1.30472	-0.25271
0.556214	-1.52165
0.7829	0.54116
1.69796	-0.775812
0.559661	1.95499
1.48925	-1.01144
0.548188	3.20532
0.551975	0.692009
1.12947	1.52283
1.62848	0.00793229
1.55393	1.70288
0.0203363	0.279921
1.61686	-0.806504
1.4981	1.5079
0.163994	-1.74253
-0.0417855	0.807704
0.342346	0.969964
-0.193733	1.72609
2.20891	2.23956
0.577942	1.33408
1.40243	0.731125
1.67415	0.892547
-1.37971	0.685042
0.809683	1.41571
1.10643	1.53278
0.395577	0.514009
0.764839	1.03598
0.811935	2.10165
1.96088	-0.305794
-1.00502	-1.57484
-0.383961	1.2294
1.02659	0.521864
1.36872	2.74867
1.38841	0.29568
0.444875	0.589342
0.657066	1.28148
0.533876	1.23956
1.65473	1.79876
0.502392	1.33982
1.88989	-0.63411
0.555026	1.77257
0.286371	1.86921
1.92209	1.31942
2.37889	1.00936
1.06625	2.65568
1.75234	0.42539
1.27539	1.16416
1.21781	1.20713
1.74447	2.18259
0.0638499	0.704027
2.48403	1.39487
0.846777	1.60677
0.312177	1.63499
2.24497	2.03079
2.23303	2.16
1.03781	0.897739
0.882253	0.827464
1.8215	0.610336
2.88735	1.89935
0.976073	1.29013
0.262747	1.96092
-0.332466	2.68208
1.24711	0.0941995
1.38069	2.076
1.89411	1.29702
0.66821	-1.72798
1.91852	0.939599
0.52341	2.73314
-0.619977	-0.76765
-0.667163	1.11953
0.949968	1.29519
1.82452	0.729487
-0.142621	2.31324
1.93348	1.50569
-0.362441	1.93282
0.00658041	2.34171
1.13493	-1.16543
-0.129053	1.08766
1.41664	1.01842
0.858594	1.24474
1.1865	-0.93787
0.554525	1.8066
0.0029012	1.38237
2.32383	-0.256509
0.80517	1.29531
0.169901	2.14893
0.846483	2.10604
1.61885	2.13892
0.489219	1.42418
2.02382	1.05614
0.35322	1.94877
2.28209	0.896054
0.217558	0.786081
1.13428	0.445055
0.221783	0.731587
-0.177706	-0.28318
1.49501	0.782291
1.93045	0.738145
0.0227954	-0.834292
-0.642361	1.56208
2.38862	0.130146
1.2208	0.531219
-0.172578	0.736054
0.726921	1.90694
0.938098	0.043455
2.65427	1.41105
2.00215	0.992236
0.15138	1.13693
0.494042	1.13892
0.321492	1.04371
1.29835	1.10702
0.12899	1.64069
0.912753	0.668471
2.40015	-0.0183467
0.0273017	2.20387
0.966668	2.34496
-1.01633	2.31835
1.74471	1.39416
1.85561	0.252197
1.7132	0.686786
0.738205	0.00214452
2.32724	1.6912
-0.146892	1.86251
1.58714	-1.50895
0.151105	-0.715318
0.694359	1.38155
1.99134	0.214496
1.71279	0.939051
1.71083	0.14573
2.02714	2.03928
1.53636	1.8723
0.0535691	2.05289
0.454987	3.35019
0.087622	0.349784
1.42616	2.93772
-0.599871	1.98632
1.77694	1.3613
2.23849	0.947274
0.948752	0.864713
1.17414	0.508654
-0.926187	3.23404
0.462136	0.303324
2.25799	1.6971
1.40103	0.13935
0.40791	0.970219
1.07015	0.0746595
1.96777	2.21007
-0.236831	-0.632275
1.2405	0.0384492
-0.0742156	1.72248
1.60265	0.198795
1.29024	-1.20825
0.29518	0.22491
3.20399	2.50356
2.09959	0.161948
0.730993	-0.0612333
1.95377	0.743439
0.585014	2.8249
1.6616	-0.163387
2.10001	0.124941
0.928581	1.70366
2.21913	0.746494
3.23355	1.44166
0.0416654	1.13257
0.27825	1.77284
1.8572	0.278055
1.07316	1.09476
1.47477	0.809389
0.309218	0.858904
0.383633	1.44371
1.11116	0.89264
1.66317	0.23232
1.46387	1.74984
0.226614	0.701655
1.88321	1.64961
-0.791463	2.44739
0.375358	1.73004
2.33323	0.743284
0.50711	3.37851
0.284446	1.99457
-0.738416	1.4799
3.70392	0.751301
1.46368	1.07411
0.64753	0.777167
-0.132939	2.4417
0.285057	0.22105
1.7603	0.955175
2.49925	1.84354
1.78576	0.710208
0.154783	1.38676
1.4426	1.84412
0.0800209	-0.0458404
0.542316	1.74535
1.70455	-0.0885923
1.04399	0.995097
2.46802	2.11467
3.44073	1.18598
2.80315	0.251607
0.57028	1.61101
0.470913	1.59937
2.63923	2.29909
2.12341	0.845441
2.09482	-0.292336
1.71677	1.67141
1.98848	0.475842
1.4596	1.10062
1.06176	1.29807
0.587018	2.16787
-1.34877	1.91155
0.425708	2.8512
1.57696	2.1778
-0.184613	2.67446
2.35289	2.06735
1.50114	1.08902
1.05114	2.44608
1.25754	1.04788
1.52017	-0.181611
1.884	0.869155
0.123341	0.590264
2.70089	1.32125
2.43168	1.72756
-0.686688	-0.143187
0.200021	0.393149
2.63765	-0.501402
2.15238	1.18405
-0.860937	0.968306
-0.33347	0.92663
1.47829	0.924387
2.43844	0.838373
0.834608	2.45637
1.71106	2.36985
2.66879	0.335237
0.60687	1.33781
0.757951	-0.581549
1.13449	0.503649
2.81792	-0.574771
2.00317	0.612678
2.13487	1.50204
0.91545	1.12819
0.476435	-0.511835
-0.422182	1.45147
-0.25545	0.142056
2.19075	0.740667
0.137341	2.10509
1.21158	0.0555147
1.51982	-0.745811
0.244368	1.01626
2.76862	-0.249025
0.925791	0.135848
0.452605	1.15858
2.60877	-0.869237
0.274139	-1.44564
1.18768	0.407095
0.423689	0.916845
0.685345	1.78152
1.49115	1.39787
0.856373	1.62235
1.47389	1.36555
0.202387	2.24205
-0.141365	0.966137
-0.396827	1.04047
2.23585	1.6695
0.639881	-0.379352
0.0415223	0.484607
2.29491	1.38033
0.0449465	1.35956
1.20211	2.19487
2.56905	0.981078
0.330092	0.760365
1.08926	0.757951
0.535579	0.28059
-0.384479	-0.0807319
0.832166	-0.179685
0.428059	3.53245
-0.330687	1.50214
1.13102	-1.05571
0.236729	2.14736
0.53533	1.37954
0.531292	0.913769
1.70871	0.864157
0.820571	1.46751
1.03766	0.796448
0.413836	1.36869
1.14969	1.43661
-1.02581	-0.456114
1.93133	1.41987
1.89637	0.436918
0.743351	0.695449
0.51234	-1.03189
-2.26784	0.597495
0.433794	1.6211
-0.355746	1.04874
2.799	1.87948
-1.10619	0.60803
0.85086	0.216349
1.57464	1.44133
0.809048	0.679837
2.16037	1.88147
0.688177	0.700983
1.62546	0.964288
1.09444	0.545803
-0.113852	0.448195
-0.16326	0.0926148
1.72369	0.903654
0.685429	-0.986921
2.76481	1.72713
0.419864	-0.543618
1.93724	0.461954
0.0900889	1.63422
1.1034	0.199902
0.0884247	1.89141
0.76029	0.810987
-0.0194217	-0.0866791
-0.477635	1.12511
0.44146	0.915747
2.42965	0.897088
-0.337707	-0.242282
-0.459003	-0.140808
2.66889	0.855156
1.13664	0.879004
1.3277	3.72979
1.176	3.49607
1.80345	0.981117
-1.66146	2.05224
0.560405	1.35115
2.21172	0.0166633
1.76917	1.82279
0.467658	-0.0309636
0.0389329	1.71562
0.401468	2.07668
2.39207	1.0119
1.85516	1.31309
0.316773	0.77883
0.975392	2.82346
0.343084	0.925662
1.11384	0.861084
0.197512	-1.09587
0.35004	1.02629
0.757555	0.0659893
2.44235	1.43213
1.66686	0.855878
-0.308438	-0.804792
1.14849	0.856045
1.45453	0.63739
1.05412	1.55932
1.06602	2.77093
1.68808	1.34241
2.40572	1.17069
0.999182	2.32399
2.12579	2.01282
-0.284545	2.82046
-0.648151	1.28483
2.52305	0.744417
0.161813	1.66058
0.872506	1.67372
1.26207	0.939156
-0.0981875	0.707316
0.0758841	1.58083
1.60811	2.41259
2.65292	1.0839
0.359684	-0.338098
1.94638	0.506698
1.82912	2.26131
1.46508	0.00234624
0.245163	1.63894
1.47189	1.18659
1.57471	-0.471367
0.0674151	-0.451895
1.18492	1.83967
0.218395	-0.374742
0.475735	0.138024
1.29742	2.66949
-0.0453534	0.000262798
1.23617	1.3676
1.3998	0.981023
0.00809587	1.75172
1.57455	1.38786
1.63958	1.61565
1.32445	0.809981
2.11702	1.46781
0.655856	1.93231
-0.993885	2.41461
-1.07015	0.638595
0.444065	1.94938
1.05329	1.55754
0.308786	-0.488224
0.412491	1.43976
1.76949	1.84903
0.894712	-1.37764
2.12117	0.596166
2.01822	1.27749
-0.745473	1.18241
0.0368551	0.788128
1.13927	0.257934
0.692845	0.148627
1.28083	0.0496726
-0.561579	1.77078
2.3218	0.865332
1.15592	-0.396504
1.52137	0.170887
0.97434	1.78127
-0.759779	2.01484
1.88142	1.37103
2.00718	1.92822
0.185088	0.582942
0.197539	0.851495
1.57643	0.27526
1.16686	1.08976
0.260621	-0.88391
-0.921191	2.18832
2.53501	2.34598
1.49702	0.837847
0.524316	1.26884
0.0346165	-1.48471
0.13685	0.901788
0.941874	-0.83108
0.854233	0.536567
-0.161633	0.618964
1.31255	-1.18163
1.70329	-1.85993
1.22289	0.333588
1.70868	0.208295
1.21447	1.35067
0.555953	1.23128
0.998321	2.28887
0.324573	-0.846808
0.85593	0.642639
1.2759	0.495031
0.584221	1.62585
1.88722	0.837525
0.652057	0.202448
0.501358	0.879128
0.0342259	1.12578
1.88704	-0.418536
0.602364	0.503415
-1.14514	0.924986
2.2816	-0.50273
