Original Dist2 [id: 1]	
6.61984	3.31348
5.21293	4.57951
4.10803	3.62362
3.59922	4.95685
2.42428	4.37975
4.09924	2.77788
5.05346	3.45627
4.37308	1.25473
2.30117	4.83491
4.22339	2.56475
2.70954	4.57359
3.00279	5.27397
2.82873	2.31687
5.92103	3.10502
4.48977	4.77498
4.18035	3.20104
1.58313	4.93372
2.07604	6.23302
4.46305	3.53761
4.57118	3.7382
4.3571	5.12799
3.32501	2.13128
2.13956	3.60659
3.8254	4.7466
2.63164	4.25179
2.64909	3.75568
2.85643	3.71788
1.94538	1.73564
2.68444	4.85103
2.67996	4.97216
4.98281	2.8646
4.63089	4.12332
4.3399	6.1794
5.90881	4.08037
2.97389	4.64409
5.34892	3.4468
3.90101	4.18691
4.86678	3.72336
4.00124	5.06441
4.84813	3.93624
2.73131	3.74898
3.48266	4.63177
2.01453	4.33696
3.86318	5.32542
4.45791	3.67896
4.77154	4.53642
4.3742	2.88131
2.11077	2.13223
3.18196	3.88399
6.01473	3.76902
6.75378	3.19649
5.0068	4.06505
4.09877	5.66932
3.59444	3.77814
4.4331	3.80289
5.06676	4.8629
4.5494	4.32067
5.12897	2.75579
3.11966	5.2979
2.34363	3.75473
3.55253	3.02307
4.41159	4.29541
4.02394	4.44863
3.67773	5.56154
4.93441	2.4519
4.31128	3.84945
5.31848	4.98138
4.26024	4.04916
5.47355	5.26439
4.03427	3.72438
3.14289	3.03549
4.91808	3.02842
3.96911	4.15777
3.73262	3.22979
3.99503	5.36605
3.73858	2.56379
3.9318	4.47271
5.68039	5.12065
3.65926	4.39482
4.8898	4.27706
4.48759	3.73086
4.12243	6.33907
4.71875	5.03447
3.07355	5.69719
6.13153	3.98669
4.83051	4.01387
3.4461	3.79016
3.53581	4.02844
4.28873	4.89361
4.37561	4.72883
3.1455	3.45299
3.01452	4.24698
4.2054	4.82387
4.23919	3.71792
4.87135	3.7887
2.56454	3.23804
3.58325	4.14338
2.62441	3.94935
5.13882	4.09197
4.22159	5.90863
5.00011	2.37061
5.85201	4.05419
4.6042	5.39722
4.5694	3.68699
2.64562	4.09183
5.64189	3.8084
3.19796	4.60256
3.85233	5.91105
4.54118	4.10102
3.73767	3.86979
2.85295	2.55131
4.56365	4.42547
3.75443	5.39526
1.92779	1.47202
3.47224	4.17275
2.50704	1.64816
3.19976	4.27755
4.32317	4.41823
4.11181	3.78846
3.44257	5.15032
3.95091	3.48214
2.95935	2.63413
2.95009	4.65531
3.38132	3.51989
4.91117	2.76668
5.0199	4.02414
5.02254	4.52985
3.12009	3.29241
3.835	4.55117
4.68485	4.5276
2.95715	4.7467
4.64719	2.89915
4.25463	3.1078
6.10364	5.69113
4.01565	3.4478
4.7377	4.81538
3.17694	2.22765
2.80117	5.78765
4.26318	4.88868
4.42677	3.39009
3.47907	4.93585
3.32137	4.3158
4.1894	4.51261
2.85937	4.33016
2.483	4.45387
4.55597	3.92176
3.04636	3.65894
3.93065	4.8436
3.44386	5.15247
3.35141	3.93109
3.70184	4.04407
4.06324	1.66209
3.67433	4.40778
3.86272	3.17912
5.14887	5.35305
4.89626	5.55727
4.19184	5.14887
2.78348	5.19802
3.62768	3.88942
5.10113	3.70094
6.87117	4.04389
3.61241	4.38361
5.39889	2.82235
3.95528	2.52856
3.46764	3.90557
2.58002	6.18986
5.37913	2.26151
3.41155	3.39081
4.31698	3.28672
4.00866	4.40984
4.47467	3.0754
5.32346	3.06742
4.76057	1.94779
2.66211	3.13407
5.5379	5.31068
4.02508	3.54174
4.91286	4.36947
3.58003	3.9697
4.83131	4.52139
4.33899	4.83509
2.63501	3.90207
3.84639	4.87938
2.71575	4.73283
3.19897	3.5947
4.55336	4.11166
2.95421	4.07819
3.21907	4.67441
3.81521	4.05922
4.91232	6.66015
3.99611	2.94124
4.26215	3.73314
2.65636	4.2049
2.98574	1.36352
5.45669	4.44013
2.90789	3.44616
2.83947	3.5478
4.10528	3.46217
4.14764	3.7659
4.47549	3.71034
4.36655	3.23427
5.67435	4.17498
3.90648	5.07429
5.20377	3.91814
5.7149	2.42531
3.39114	4.35508
3.9493	3.66075
2.64473	4.42965
2.97152	5.02317
7.3949	3.21047
3.67866	6.70226
3.63896	5.01415
3.81526	5.06233
4.88644	5.20809
3.94298	5.07835
4.97115	4.25817
4.6267	4.94123
3.82531	3.81895
3.11368	3.70605
3.81746	4.35281
5.42596	4.14104
4.03293	4.10809
5.03914	2.82844
3.98878	4.15384
4.94863	5.54858
2.12839	3.33294
4.57906	4.91323
3.83045	3.62934
3.78547	5.96635
5.33413	4.85051
1.55994	2.60362
2.80245	4.47805
2.72926	4.53321
4.906	3.73529
3.40634	3.4517
4.52559	3.78243
2.70289	2.93054
3.87742	3.79034
4.0824	4.54625
4.36154	3.87627
3.43789	5.62633
5.67441	4.29767
6.0148	4.11032
4.37096	5.39308
3.19157	4.2271
3.58751	2.98919
4.44765	3.84853
3.44639	3.53048
5.39705	3.30757
4.08984	4.36119
4.308	2.41708
3.20101	4.0844
4.8249	4.61222
4.05995	4.99275
4.49786	2.96441
4.61679	5.48826
4.51568	4.27253
4.22906	4.7927
3.19186	3.86881
3.00527	4.05285
3.55065	4.16412
4.12382	4.47577
2.40598	5.16545
2.17312	4.73966
3.60278	3.46443
4.79183	4.30865
1.97921	4.40994
5.07973	3.75449
4.88016	4.87972
4.44472	4.40411
5.98823	6.23098
2.82777	3.62042
1.60953	5.08307
3.58423	1.59126
2.65262	3.83556
4.19893	3.95899
3.98907	3.42299
4.83902	5.84527
4.13605	3.53424
4.75243	1.32048
4.37248	5.51992
5.82942	4.82588
2.50834	3.51667
5.46677	4.03974
5.00593	3.0652
5.16031	4.07846
4.23997	4.54699
2.15906	5.16839
3.75113	2.54566
3.14696	4.19383
4.58057	4.20708
3.66817	3.59606
3.54233	5.19462
4.2196	3.31805
4.96001	3.74733
4.67714	5.15461
5.88253	4.6641
5.25892	4.25487
2.3912	2.92683
3.7506	3.81919
5.06701	3.77525
2.62057	4.90798
3.96895	4.53445
5.40833	1.57754
2.36177	4.42143
4.57792	2.92441
3.73764	5.43433
3.85414	4.33699
3.14693	4.24482
6.20557	3.76797
3.68413	4.31164
5.26643	3.69459
4.2244	3.31158
4.38396	4.09061
3.62934	3.12882
3.86977	5.20293
4.90205	3.00291
3.36489	4.53505
3.89551	5.17667
3.25124	3.83353
3.69889	6.00595
4.90699	5.19709
4.46038	3.50926
3.11295	4.5599
5.15913	4.66422
5.81039	4.63678
3.60563	4.20869
3.0003	4.13527
4.04154	4.68874
3.82545	3.62825
2.91286	3.86347
4.53995	6.25047
4.92703	3.3177
3.89178	2.46002
4.12673	2.68623
3.39629	2.90324
2.32086	4.06562
4.88488	3.56336
3.95391	2.18283
4.25488	5.14364
3.66306	3.9128
3.58526	4.25646
3.53338	4.32297
2.34476	4.67707
4.92937	3.43062
4.367	4.63934
3.14582	3.7068
5.32928	5.86246
4.42403	3.30941
3.32367	4.68514
6.59857	3.61777
5.26486	4.78846
4.94617	4.25388
5.06667	4.01496
3.68741	6.39476
2.47545	3.08561
3.63991	4.09188
4.04761	4.47424
4.01526	4.78086
2.31214	3.34996
4.55478	2.78515
4.27818	4.61227
5.79932	2.03238
3.75681	4.89021
3.84543	2.37858
1.73787	2.29761
3.61044	3.91422
4.60683	4.14793
5.46914	5.04384
5.0555	3.44236
5.04616	3.09528
5.94663	4.31671
4.57561	4.09069
3.61236	2.88225
3.31657	5.97519
4.37993	6.18852
3.74234	1.81897
3.95947	4.35096
4.19207	4.44406
2.45524	4.11702
4.80503	2.5346
2.57488	4.04655
4.17414	2.52599
3.21244	3.30027
2.51565	2.69708
3.53685	4.2782
2.46572	3.40348
3.94705	4.28007
3.24063	2.10315
4.68328	4.09471
2.37961	4.03011
5.09633	5.95829
3.4113	3.73365
4.83094	4.13923
4.06517	4.18251
4.13292	4.32113
4.19088	4.82833
2.81961	4.81881
3.84685	4.00097
4.69725	3.2357
4.6566	3.65637
2.65591	3.45729
3.2973	3.52477
4.30679	3.3445
6.02947	4.45084
2.71761	4.52555
5.35862	4.59884
5.21596	4.18939
3.70261	4.77837
5.38412	5.25205
4.91278	4.05294
4.39169	4.89032
4.89506	3.46434
4.44151	4.41272
2.61711	4.53424
4.0263	4.52267
4.32009	2.84567
3.86472	2.90049
5.17129	4.21763
5.75468	3.71548
2.68181	2.5368
2.55542	5.41901
3.03848	4.21328
3.4186	3.91875
3.26488	2.79806
3.64829	4.40543
3.99305	4.81374
3.05031	3.2787
4.54589	4.0541
4.91277	5.22705
5.47182	4.91369
2.57254	2.27012
4.02421	2.22985
4.43324	4.1064
3.6735	3.17655
4.00603	4.1794
6.24516	4.29409
4.23876	4.81189
2.64974	3.98259
3.94385	4.71864
3.70395	3.51978
2.93009	4.82094
2.1679	3.87726
3.98153	3.45964
5.84851	3.55748
5.96771	4.8519
5.09569	3.86967
4.49468	3.16205
4.83602	3.19596
2.63194	2.92826
3.82102	3.45714
3.59163	4.44516
4.10352	4.67038
3.86506	4.71515
3.61124	3.79334
4.72841	4.35104
3.78292	4.05572
3.4557	3.46676
4.64353	4.81187
4.04604	3.03199
2.23798	4.34419
4.69828	3.49251
5.29476	5.5246
5.02986	4.26085
3.70685	4.51357
3.08867	4.34626
3.75859	3.60943
2.97031	3.69296
4.23618	4.83143
3.45341	1.70171
4.74119	4.10485
2.78842	2.70396
4.30439	5.74803
4.73042	4.59535
4.70476	5.46023
3.64828	4.99972
4.73098	4.05927
3.41082	6.15586
4.48921	4.85591
5.1503	4.15366
2.67592	5.82149
3.18439	5.72323
1.88818	2.115
4.79139	4.45401
4.77605	4.42885
4.14057	5.25155
3.7364	3.73619
4.08755	3.04569
4.04474	4.43364
5.6174	4.46679
4.01641	2.94377
5.32654	4.04291
2.21887	4.39245
2.26404	3.76852
3.45961	2.36843
5.4074	4.3507
3.57866	2.4743
3.08269	4.68985
3.38035	4.28868
4.42966	3.32689
2.95703	3.44997
4.13093	2.92807
4.4216	3.18313
4.08625	3.83241
4.49518	3.42723
1.93694	3.87855
3.80003	5.4033
3.66369	2.55438
3.29474	3.73722
3.95459	4.28584
4.20867	3.71535
3.22531	3.63863
5.62476	3.37796
4.86728	3.99721
2.81724	1.75832
3.12146	3.93856
4.17778	4.39404
4.38517	2.7868
3.75675	4.01576
4.06711	2.75228
6.4819	2.98167
4.70036	5.11875
3.98175	4.28064
3.7442	2.44858
3.22041	4.41488
2.76483	4.16657
1.68231	4.48367
4.10019	3.89152
3.09997	5.59811
4.95583	3.26335
3.78876	4.42466
3.34652	3.76477
3.28694	3.7828
3.44378	4.50424
3.91754	4.4001
2.66387	4.49948
4.26689	4.63018
5.10284	6.26234
3.3202	4.59476
3.30745	2.684
4.77691	4.692
3.71474	5.20016
4.79957	4.83294
6.23203	4.92408
2.6943	3.31218
5.05518	4.72101
4.31443	4.3284
5.00558	3.91554
4.66099	4.27916
3.71779	3.97903
2.40868	3.25843
3.91548	4.98559
4.12296	1.89548
5.6844	3.66306
3.63305	3.74498
4.14615	3.18891
3.43061	4.90223
0.646639	6.18422
4.79879	5.75196
5.30817	3.51129
3.2861	2.58305
5.23997	3.23744
3.60764	4.01144
4.55328	4.46725
4.33099	4.36826
3.80998	4.91322
2.89722	5.28471
3.49674	2.44421
2.10433	1.8552
4.32796	3.88773
3.37485	3.38959
3.63476	5.04191
4.41953	2.42051
3.65574	5.12521
3.77243	1.48439
5.2968	2.95294
4.92971	4.38027
2.77261	3.34268
3.26688	2.66764
4.23836	3.05193
4.68699	4.81292
2.94414	6.67
3.13878	5.38431
2.44199	4.68599
1.93937	5.4054
5.52936	4.22889
2.65894	4.03304
3.90098	4.13441
2.95454	4.2231
5.08667	3.25101
4.74552	4.03206
2.60838	3.68747
3.37532	4.4172
4.36681	4.08418
3.44346	4.73001
3.46654	2.57434
5.24621	3.95746
6.13039	4.3325
1.37256	3.76005
5.37671	4.39601
5.06214	4.22928
3.14247	4.38061
3.26654	4.13446
4.55596	3.85557
4.2391	4.56999
3.63103	2.68286
3.01843	3.05153
4.50287	3.81338
3.70274	4.67641
3.05063	4.20837
4.33822	4.41202
5.75512	3.27023
4.12113	2.77093
5.28494	4.23327
4.8471	3.84043
5.86737	4.43545
2.52431	3.99808
5.08351	4.19434
4.09701	3.81667
4.3896	3.35131
4.29475	2.37834
6.04175	4.58716
3.63579	1.96405
4.69536	2.46938
3.27317	4.44823
4.48045	4.25259
3.04861	2.8831
2.53331	3.11105
4.22159	5.655
3.18274	4.19958
3.85375	2.85492
2.93845	2.43615
4.65028	4.22592
4.78807	3.59162
4.53204	4.38917
2.16662	3.55498
4.15247	6.3739
2.70799	4.94823
3.73825	3.64888
3.55068	3.30859
4.06662	3.89004
4.2175	5.09707
3.50015	2.73114
3.6212	5.34263
4.57061	4.58911
3.38631	5.23529
4.22345	3.5624
4.10617	2.75212
4.53245	4.29379
3.46866	5.87547
4.80345	2.92731
4.07575	4.28291
3.95972	3.33829
2.92806	5.1843
1.47825	2.90863
3.11326	3.9051
5.64761	6.60464
4.65828	3.84171
5.51871	5.26943
4.76245	3.64394
4.24878	3.00136
4.22336	4.14911
3.01858	4.44487
2.03571	3.72014
2.99339	2.66673
4.38168	3.56115
3.85843	4.71715
4.56215	3.93913
5.86477	2.40875
4.22878	3.89302
5.59624	3.17724
4.16419	2.86301
3.57436	3.86349
3.75335	4.10427
3.34342	3.72874
3.97445	1.65941
5.05992	3.87089
1.60674	2.56795
4.95246	4.18143
3.47866	6.1668
2.45828	3.47679
5.22206	4.45933
3.5551	3.94374
3.85158	3.77019
4.63982	5.23802
3.72647	4.92617
5.73838	3.51635
2.05138	4.23562
4.6182	2.51057
4.60013	4.61383
2.7226	6.00086
2.10221	4.70605
3.85954	4.33637
6.11654	2.93774
3.61016	5.75202
5.39512	4.05945
5.5286	5.47165
2.54765	3.00611
3.68094	3.8425
4.67391	3.38259
2.626	5.97465
3.48107	2.86211
3.27741	3.39502
6.7231	5.08006
4.34653	3.27279
4.45789	2.66213
2.76099	3.21176
3.87467	3.53456
2.99582	4.2396
4.27052	2.08342
3.57563	2.35266
3.60907	4.08546
3.41044	4.5315
4.40581	3.85362
4.59159	4.16728
5.05909	6.27118
5.36044	3.68533
4.9344	4.55352
4.41447	4.49459
5.75028	2.52905
4.91134	3.18906
2.7311	4.44585
5.60675	3.04307
3.3277	4.28678
1.67156	4.20807
4.05287	2.47008
4.64309	2.5276
4.01937	3.90028
4.66102	4.27017
4.29249	5.0661
3.50242	4.57005
5.20713	3.94165
3.39526	3.84
3.74472	4.3038
3.51078	4.46629
2.04957	4.6145
2.71064	3.66609
3.4772	4.39993
4.11768	2.65442
4.11664	4.45078
4.84765	3.85024
4.52875	3.63673
4.18436	4.34684
2.65539	2.71268
1.9751	4.17001
3.27351	3.10578
3.47111	2.96539
3.87574	3.2557
3.72816	3.38582
1.78263	4.09877
4.52868	3.78508
5.32201	3.70859
4.1766	3.46798
4.80777	2.25578
2.3228	6.14555
4.37339	3.46854
2.42709	5.02123
3.85794	3.7334
4.18707	4.36101
2.0766	5.38974
6.51718	4.79293
4.22584	2.32138
2.75646	4.13462
3.1056	2.97378
4.26763	3.68416
2.70641	3.13996
4.20751	2.96725
2.00705	3.83671
4.35865	4.23638
5.19821	4.57039
3.23632	4.93793
3.60733	3.30245
4.74706	6.46169
5.34	5.01808
5.2707	3.96035
3.47424	4.34987
3.72773	3.59135
3.66028	2.19383
3.26747	3.14955
3.48298	4.14032
3.24359	4.75804
2.76273	4.14431
5.52559	3.96469
3.08523	3.63523
5.35583	2.33727
3.65122	4.73333
3.69297	3.76636
2.01567	2.15857
2.77991	4.41555
5.52188	5.60561
3.73946	3.89211
5.01232	5.2706
4.76506	4.82369
4.84816	3.89006
4.39945	3.63122
4.61654	5.20784
3.76519	2.1237
4.89149	4.24485
3.92006	3.29335
3.1573	4.49576
4.74051	4.31936
5.17406	2.70618
4.95109	3.36251
3.0671	3.74382
5.60108	3.52705
4.45595	3.23201
3.35095	2.08506
1.97847	3.52034
3.37533	6.16844
4.43605	5.49586
3.24439	4.74598
4.74544	4.38928
5.07879	5.15909
3.7382	5.35158
2.53905	2.42184
5.63844	3.16226
3.09894	3.07578
3.37625	2.76546
4.60762	4.26262
1.96031	4.69389
5.80416	3.76138
4.49356	4.02566
5.28418	4.52627
4.4423	2.43234
3.56226	3.2132
3.15689	1.93324
2.67319	4.62521
4.15082	3.86029
5.29255	4.63554
6.90912	3.93739
4.13434	3.39911
3.81479	4.83228
3.98352	4.04457
3.45363	3.33707
4.10725	3.61268
4.13297	4.34294
1.68459	5.00195
2.85243	4.34539
4.14007	3.89029
4.50667	3.3604
4.39899	4.75106
5.35438	6.50501
4.61348	4.46121
4.87183	4.05761
5.97508	2.78987
5.73713	4.65433
3.38697	4.12106
3.28375	2.53898
5.73113	4.82907
3.54902	3.96418
5.37889	3.82438
3.57906	4.32533
4.7172	3.83379
3.69059	3.09968
3.81066	4.97106
3.51112	3.52677
1.96265	4.85706
2.9857	4.5347
4.39138	4.13512
5.69654	3.53132
4.98944	5.75335
5.70565	2.94058
5.09995	3.0799
4.5405	3.63319
4.20571	5.44628
3.85055	4.68575
4.1495	4.63462
5.24589	2.50603
5.10879	3.56986
4.00806	4.39509
4.41115	3.97762
2.9303	2.99686
3.9235	4.26178
4.67258	2.77257
3.49317	5.42732
5.51888	5.0614
6.2483	4.21889
5.36816	3.33057
2.1739	2.89936
4.06108	4.25327
4.57239	4.44709
5.5122	3.43981
4.43106	3.92397
5.0086	4.51937
5.36723	2.9617
3.85601	5.7627
4.81139	4.32833
4.11474	5.03896
2.9322	3.42388
3.09293	2.93649
3.39131	4.48575
3.72149	4.51532
5.30085	3.40907
5.25871	2.9565
6.44094	5.91592
4.81557	4.71334
3.85132	4.83656
1.98445	3.44823
4.33891	2.66653
4.6445	3.61779
2.68509	3.4712
3.33333	3.60665
2.51336	4.10893
3.34311	3.87118
2.5662	3.44986
4.14149	4.42315
3.66932	2.8106
3.04847	4.14692
4.44648	2.79219
4.98533	4.05307
3.30349	3.72111
2.34442	4.95119
5.96915	4.34568
5.52019	3.50461
2.71328	5.20133
1.69078	5.08154
3.32908	4.15211
4.35255	4.8893
3.39863	2.59188
3.24648	6.07107
3.48217	3.02453
4.40209	3.97981
5.58113	2.55932
5.78502	5.89308
3.62872	4.78877
4.35197	4.43796
5.62638	3.92187
4.4955	4.24524
5.45175	4.97783
1.69918	4.86319
4.41045	3.27608
3.47937	5.18175
4.54574	3.5682
2.5771	2.10306
3.0992	2.75028
4.87503	3.3919
5.38979	4.68024
3.35873	4.00936
4.93206	4.16736
4.04471	6.00285
5.47633	2.66728
2.50598	3.83964
3.87697	2.9469
3.59631	2.1054
4.10138	4.18124
4.80977	4.13311
2.40185	4.12807
2.93237	4.38613
4.64379	4.4933
2.84586	2.85351
4.59397	4.58238
4.1287	4.85247
2.99787	4.59345
3.37851	4.84995
4.28715	4.71508
3.6703	2.83475
3.68958	5.84173
2.11453	4.60478
4.09353	4.07116
5.2039	3.07647
4.12031	2.99449
4.97485	6.47027
3.76604	5.09557
5.09481	2.25119
4.48895	4.7129
4.19193	2.01451
3.36337	3.66461
4.27987	3.63454
3.10694	4.26056
4.03752	4.92414
3.63322	5.11734
6.27514	5.16069
3.22582	4.50462
5.80041	4.59169
3.27848	3.97522
1.66701	5.11131
3.59145	6.00757
5.44389	3.78426
2.67139	4.13489
1.64499	2.94849
4.47289	3.76281
4.98345	3.65291
2.64526	2.32388
3.52759	3.88687
2.85505	4.72604
4.07476	3.70518
5.04245	4.13702
4.47461	3.65632
3.78436	4.05426
2.60661	4.28901
4.26372	4.84318
5.41723	3.44257
3.75797	3.33403
2.98283	4.57676
5.87171	4.95429
5.38034	1.30441
5.29078	4.29497
2.95328	3.35542
4.42716	4.11107
4.26379	3.67914
5.17615	3.75238
3.74278	4.53496
3.72596	4.49308
1.88854	3.60235
4.55065	2.60471
2.78491	5.24305
5.6815	3.29924
3.67109	3.08885
2.23781	4.96798
3.48395	1.27341
3.72702	3.41603
4.07969	4.33079
5.21449	3.72145
3.35353	4.61987
4.50583	5.72578
2.13088	1.94964
4.28124	4.67063
3.26661	2.73572
3.46919	4.86965
4.28521	4.01386
2.31588	3.55375
4.12512	4.24488
4.06134	4.74844
2.33143	4.41232
3.24033	4.76654
1.79121	3.80984
3.73279	5.00018
4.73783	3.46639
6.02713	4.39107
2.08702	3.22658
4.36676	4.30764
4.27429	4.46958
4.28825	3.80728
5.62075	5.23672
4.43218	4.27471
4.17471	3.80756
3.06322	3.24141
3.86239	3.01815
4.23864	4.29933
5.40119	3.63887
1.45254	4.24369
1.5948	4.01346
5.02944	4.77624
4.51528	4.19421
3.53038	4.23701
4.66709	2.89967
3.09039	2.60347
4.95118	3.69461
3.03195	3.67364
6.46563	2.78394
4.29626	4.33561
3.20033	3.08713
3.34453	4.88483
4.39958	3.98246
3.60186	6.08365
5.26243	4.35936
3.04027	2.9531
2.85732	5.03578
3.15773	4.66557
2.61943	3.3858
2.63497	3.4939
3.26504	4.97572
3.1942	5.91154
4.93878	2.81637
2.7693	4.8206
5.11508	4.55707
3.56926	3.12084
7.0207	5.56258
3.23191	3.78138
5.57001	2.6223
4.90355	3.59058
2.46673	3.7379
3.36504	4.79422
4.56736	4.50574
3.81442	3.07968
5.31324	3.65716
3.51685	5.00758
2.58212	4.71913
6.84959	4.76774
3.67232	4.73901
3.45482	5.25173
2.75081	4.28171
4.30497	1.79669
3.48646	3.06438
4.14129	4.02184
4.79358	4.10906
4.70442	3.81221
4.97785	4.56967
3.3172	4.00221
4.28556	4.46976
3.23529	3.96922
3.76219	4.63745
5.92514	3.70673
4.28886	3.82221
4.26989	4.10568
2.95964	4.10842
5.05004	4.61889
3.39362	4.19766
1.13536	3.60076
3.65146	4.96369
4.59383	3.88246
4.62257	4.00959
3.83487	4.09281
4.24025	3.91928
5.15733	3.75213
3.79642	5.86054
4.32504	5.10248
3.87608	2.54417
3.63429	3.47398
3.96304	3.07971
2.43167	4.27826
3.42854	3.11181
3.17636	3.75732
3.4768	3.61171
5.04382	3.81645
2.77362	3.80927
5.49126	3.70752
4.45375	4.56236
3.54033	3.3
4.28939	3.45627
3.33215	3.39225
4.13133	4.97011
4.25072	4.29512
2.47154	7.07816
3.39542	3.14746
2.96779	3.16314
4.057	4.0126
5.9034	4.01349
5.62518	3.15709
3.33333	5.2359
2.58706	4.68799
5.46965	2.92532
3.01818	1.32113
4.36178	5.97271
3.6349	5.74315
4.66966	2.90466
3.26292	4.21221
3.98604	4.29905
4.82686	3.9488
4.61525	4.55561
3.56978	2.9004
4.22109	4.39657
2.51615	3.26558
3.14396	3.03135
4.64121	3.08951
4.25564	3.35548
4.95906	1.52389
5.21941	3.03653
3.57816	4.86859
5.22185	3.98228
4.80029	4.52573
2.17806	3.62871
3.91848	3.29497
3.32875	4.22749
3.70172	3.11895
5.0535	2.63053
3.83261	3.12898
3.80417	3.88949
3.40139	4.7049
6.80476	2.95761
3.7029	2.42411
4.19673	3.17582
4.9806	4.10465
4.48288	3.35898
6.1713	2.29842
4.34571	3.17509
3.69569	3.8346
4.71511	3.16057
5.13195	5.2032
2.75459	4.27565
5.47785	2.82957
4.6829	3.95169
2.44133	1.77039
2.92865	3.88749
3.80574	3.90284
4.39402	6.20446
3.41822	3.59795
3.33264	3.23055
3.40264	2.60987
2.62106	4.86855
6.0303	6.19235
6.83444	4.21129
4.45224	4.97778
3.78253	3.71637
3.04058	6.5464
3.94164	2.84678
4.00647	2.89929
4.46183	4.2872
2.99697	3.70576
4.60272	3.82648
3.72468	2.24191
3.91493	6.04554
4.70945	5.44125
4.64533	3.87475
4.35979	2.18076
4.13403	2.85318
3.82996	4.83739
4.04751	3.94173
4.4628	5.14411
3.70325	3.69732
4.30751	2.60477
4.26843	5.14904
4.98895	4.64287
3.57122	4.37777
2.38245	4.3381
5.21961	4.72554
5.28157	2.45468
5.66323	3.60025
5.37503	4.81402
4.42327	4.42041
3.84499	2.96698
3.5388	4.7647
2.58452	2.52542
4.63282	3.97507
4.9274	2.61825
3.74727	4.48352
2.92378	2.21839
4.15741	3.00376
2.75211	3.9076
2.62413	3.97814
4.49985	3.11977
4.84976	2.96241
3.52671	5.92229
4.05918	5.08562
4.46186	2.65182
3.31694	2.70373
3.64873	3.20578
4.23078	2.37123
4.4028	3.01704
4.89332	3.73779
4.25898	3.86717
4.83433	4.69049
3.66882	2.8146
3.80035	3.64351
2.10056	3.89024
4.92478	3.34315
3.35994	2.97856
3.74675	3.04927
2.29784	3.84014
3.87955	4.14386
6.50593	5.33984
2.20509	3.6182
4.9688	3.57894
4.69978	4.49655
4.75737	3.74359
4.39254	5.20039
4.61891	5.03407
4.67521	3.38483
3.18827	4.643
2.35661	4.82499
4.32397	2.8732
4.81743	5.29994
4.31376	3.46439
4.59742	3.56364
3.25018	2.42952
1.82408	5.08792
5.67272	4.67458
5.03569	5.45131
6.51522	2.99835
3.35003	5.83079
3.20083	4.9393
3.43982	4.16661
5.52945	4.37663
3.1072	4.95234
3.67917	4.37507
4.53114	4.31034
4.71883	2.99335
4.93726	4.45581
3.70137	3.73176
4.96873	4.31225
2.55349	3.15946
3.62945	2.13286
3.24849	2.44313
2.87769	4.98258
4.23455	5.40646
2.86206	3.17102
2.7986	0.856261
1.98246	2.66495
4.65204	4.36729
4.12925	5.12189
5.47487	2.92264
3.17894	3.63177
5.5953	4.48123
5.58123	2.85078
4.03645	3.70143
4.63437	3.53716
4.50168	3.93695
5.12529	4.33364
3.33484	4.39495
2.82463	4.22073
2.71489	3.43369
4.90983	1.07657
3.56138	4.7541
5.42922	1.8707
3.57794	3.87623
3.66495	3.45295
3.31031	3.22145
2.57885	4.67905
5.61778	2.15312
5.48166	4.30384
5.35289	5.51187
4.76933	4.42083
3.99341	3.94239
2.57998	4.41799
3.64182	1.25553
4.43039	3.49761
3.32611	4.55055
3.76818	4.05156
4.12841	4.12505
2.91809	3.53095
2.94086	3.51779
3.89156	3.44324
5.24139	3.24002
4.5548	5.6343
2.96994	2.23946
2.97012	2.44445
4.53679	6.83531
3.05755	3.45256
4.00924	4.32287
2.59755	4.88972
4.28428	4.45077
4.00202	4.93172
3.79503	4.92518
5.40402	3.17076
3.89839	3.64393
4.11187	2.62772
3.04094	4.20353
3.0829	3.82001
5.17283	4.06615
3.88787	5.07555
4.09158	2.65511
5.6405	3.92976
2.28177	4.32889
4.77165	1.9439
3.34822	4.94646
5.81642	4.72636
4.0982	4.10715
4.03991	4.7403
4.98751	3.65255
6.2175	4.20487
2.73786	2.16071
4.01238	3.98986
2.96837	3.09984
3.50414	5.21868
5.53249	4.23913
3.30169	1.35175
2.68272	3.78611
4.69244	4.14198
3.12757	4.40622
4.31281	4.73143
4.55454	3.24672
2.80691	4.08734
3.46795	1.70124
4.84649	3.63735
3.19131	4.80205
4.54041	4.29341
1.99724	3.78691
4.2112	3.75786
4.70934	4.19643
6.6069	4.46044
2.40674	4.69728
2.88863	3.07449
3.50066	3.95585
4.19262	3.78496
5.24885	4.24759
3.78172	3.95168
2.95372	5.42803
4.42773	2.83815
0.883888	4.89739
4.38512	4.44376
3.76022	3.98806
2.55731	5.3325
5.09363	3.84123
3.99197	4.11972
3.52608	5.92657
4.19129	3.97984
2.24165	4.40604
4.32679	4.49631
2.53561	3.88125
4.21571	6.58198
3.34146	3.77684
4.69617	1.18077
3.95372	3.09801
3.49009	2.18943
3.95665	3.30892
3.37501	3.80823
3.94141	2.87588
5.41229	4.31139
3.20958	5.41628
5.00683	5.44688
0.697912	5.25783
3.53251	5.47581
3.12175	3.28886
3.86821	4.44079
3.36992	4.97791
4.31413	1.72269
4.3299	3.88693
5.50524	3.01651
4.24831	3.10246
3.92328	5.3078
6.66984	4.83418
